station,valid,lon,lat,tmpc,dwpc,drct,sknt,mslp,vsby,gust,wxcodes,peak_wind_gust
JMS,2019-02-24 01:35,-98.6800,46.9300,M,M,300.00,9.00,M,10.00,M,M,M
BIS,2019-02-24 01:35,-100.7458,46.7727,M,M,330.00,17.00,M,10.00,M,M,M
HEI,2019-02-24 01:35,-102.6560,46.0149,M,M,300.00,27.00,M,4.00,M,HZ,M
D60,2019-02-24 01:35,-102.8974,48.3803,-17.00,-18.00,320.00,23.00,M,1.50,30.00,-SN,M
S25,2019-02-24 01:35,-103.2552,47.7966,-15.00,-18.00,310.00,12.00,M,10.00,17.00,M,M
7L2,2019-02-24 01:35,-100.2456,46.2206,-15.00,-19.00,310.00,6.00,M,10.00,M,M,M
46D,2019-02-24 01:35,-99.1513,47.4511,-13.00,-15.00,300.00,18.00,M,10.00,M,M,M
2D5,2019-02-24 01:35,-98.0799,46.1731,-12.00,-14.00,310.00,14.00,M,10.00,M,M,M
20U,2019-02-24 01:35,-103.9821,46.9252,-17.00,-19.00,300.00,15.00,M,10.00,M,M,M
9D7,2019-02-24 01:35,-99.2364,48.4800,-16.00,-18.00,290.00,11.00,M,10.00,M,M,M
5H4,2019-02-24 01:35,-99.9317,47.7912,-15.00,-17.00,300.00,18.00,M,6.00,24.00,-SN,M
BAC,2019-02-24 01:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
08D,2019-02-24 01:35,-102.4064,48.3008,-15.00,-17.00,320.00,18.00,M,2.00,29.00,BR,M
Y19,2019-02-24 01:35,-100.8944,46.7680,-13.00,-15.00,320.00,16.00,M,10.00,M,M,M
D50,2019-02-24 01:35,-103.2973,48.9285,-17.00,-18.00,320.00,25.00,M,0.75,33.00,-SN,M
06D,2019-02-24 01:35,-99.6208,48.8844,-17.00,-18.00,310.00,9.00,M,10.00,M,M,M
GWR,2019-02-24 01:35,-97.6435,46.2187,-11.00,-13.00,310.00,12.00,M,10.00,M,M,M
D55,2019-02-24 01:35,-98.3937,48.7531,-18.00,-17.00,300.00,10.00,M,5.00,M,BR,M
2C8,2019-02-24 01:35,-97.6320,48.7837,-14.00,-16.00,310.00,6.00,M,6.00,M,BR,M
HZE,2019-02-24 01:35,-101.5810,47.2899,-14.00,-16.00,300.00,17.00,M,8.00,23.00,M,M
RUG,2019-02-24 01:35,-100.0243,48.3904,-17.00,-18.00,280.00,15.00,M,9.00,M,M,M
S32,2019-02-24 01:35,-98.1059,47.4228,-16.00,-17.00,300.00,6.00,M,5.00,M,BR,M
96D,2019-02-24 01:35,-97.9028,48.9406,-16.00,-16.00,290.00,5.00,M,10.00,M,M,M
D57,2019-02-24 01:35,-101.8602,46.8128,-13.00,-17.00,310.00,20.00,M,5.00,25.00,HZ,M
GAF,2019-02-24 01:35,-97.3709,48.4047,-16.00,-16.00,280.00,7.00,M,5.00,M,BR,M
MIB,2019-02-24 01:36,-101.3580,48.4158,M,M,310.00,20.00,M,9.00,M,M,M
JMS,2019-02-24 01:40,-98.6800,46.9300,M,M,300.00,9.00,M,10.00,M,M,M
GFK,2019-02-24 01:40,-97.1761,47.9492,M,M,290.00,10.00,M,10.00,M,M,M
BIS,2019-02-24 01:40,-100.7458,46.7727,M,M,320.00,12.00,M,10.00,M,M,M
MOT,2019-02-24 01:40,-101.2803,48.2594,M,M,280.00,19.00,M,7.00,M,M,M
DVL,2019-02-24 01:40,-98.9083,48.1146,M,M,290.00,13.00,M,10.00,M,M,M
DIK,2019-02-24 01:40,-102.8019,46.7973,M,M,300.00,25.00,M,1.25,M,UP,M
ISN,2019-02-24 01:40,-103.6366,48.1738,M,M,320.00,16.00,M,5.00,M,-SN,M
HEI,2019-02-24 01:40,-102.6560,46.0149,M,M,300.00,26.00,M,4.00,M,HZ,M
FAR,2019-02-24 01:40,-96.8111,46.9253,M,M,310.00,11.00,M,7.00,M,M,M
MOT,2019-02-24 01:43,-101.2803,48.2594,-15.61,-18.89,280.00,18.00,M,7.00,26.00,M,28.00
DIK,2019-02-24 01:43,-102.8019,46.7973,-15.61,-18.89,300.00,23.00,M,1.25,33.00,UP,37.00
ISN,2019-02-24 01:45,-103.6366,48.1738,M,M,320.00,14.00,M,5.00,M,-SN,M
MOT,2019-02-24 01:45,-101.2803,48.2594,M,M,280.00,20.00,M,7.00,M,M,M
GFK,2019-02-24 01:45,-97.1761,47.9492,M,M,290.00,10.00,M,10.00,M,M,M
FAR,2019-02-24 01:45,-96.8111,46.9253,M,M,320.00,11.00,M,7.00,M,M,M
DVL,2019-02-24 01:45,-98.9083,48.1146,M,M,290.00,14.00,M,10.00,M,M,M
HEI,2019-02-24 01:45,-102.6560,46.0149,M,M,300.00,26.00,M,4.00,M,HZ,M
BIS,2019-02-24 01:45,-100.7458,46.7727,M,M,310.00,14.00,M,10.00,M,M,M
DIK,2019-02-24 01:45,-102.8019,46.7973,M,M,300.00,23.00,M,1.50,M,UP,M
JMS,2019-02-24 01:45,-98.6800,46.9300,M,M,310.00,8.00,M,10.00,M,M,M
BWP,2019-02-24 01:50,-96.6074,46.2441,-10.00,-12.00,340.00,9.00,M,10.00,M,M,M
DVL,2019-02-24 01:50,-98.9083,48.1146,M,M,300.00,14.00,M,10.00,M,M,M
FAR,2019-02-24 01:50,-96.8111,46.9253,M,M,320.00,11.00,M,7.00,M,M,M
BIS,2019-02-24 01:50,-100.7458,46.7727,M,M,320.00,17.00,M,10.00,23.00,M,M
DIK,2019-02-24 01:50,-102.8019,46.7973,M,M,310.00,23.00,M,1.50,M,UP,M
HEI,2019-02-24 01:50,-102.6560,46.0149,M,M,300.00,27.00,M,4.00,M,HZ,M
ISN,2019-02-24 01:50,-103.6366,48.1738,M,M,320.00,17.00,M,6.00,M,-SN,M
GFK,2019-02-24 01:50,-97.1761,47.9492,M,M,300.00,10.00,M,10.00,M,M,M
MOT,2019-02-24 01:50,-101.2803,48.2594,M,M,280.00,21.00,M,6.00,M,HZ,M
JMS,2019-02-24 01:50,-98.6800,46.9300,M,M,300.00,7.00,M,10.00,M,M,M
N60,2019-02-24 01:52,-101.4394,47.6458,-16.11,-18.28,310.00,20.00,1021.20,M,30.00,M,30.00
BIS,2019-02-24 01:52,-100.7458,46.7727,-12.22,-15.61,310.00,16.00,1020.40,10.00,24.00,M,27.00
ISN,2019-02-24 01:52,-103.6366,48.1738,-15.00,-18.89,320.00,16.00,1026.00,7.00,28.00,-SN,28.00
HEI,2019-02-24 01:53,-102.6560,46.0149,-13.89,-16.72,300.00,27.00,1022.20,3.00,35.00,HZ,35.00
GFK,2019-02-24 01:53,-97.1761,47.9492,-17.78,-19.39,300.00,9.00,1014.10,10.00,M,M,M
FAR,2019-02-24 01:53,-96.8111,46.9253,-10.61,-13.28,320.00,11.00,1012.70,7.00,M,M,M
MOT,2019-02-24 01:54,-101.2803,48.2594,-15.61,-18.89,280.00,21.00,1020.40,6.00,M,HZ,28.00
DIK,2019-02-24 01:55,-102.8019,46.7973,M,M,300.00,22.00,M,1.50,M,-SN,M
ISN,2019-02-24 01:55,-103.6366,48.1738,M,M,320.00,15.00,M,7.00,M,M,M
DVL,2019-02-24 01:55,-98.9083,48.1146,M,M,300.00,14.00,M,10.00,M,M,M
GFK,2019-02-24 01:55,-97.1761,47.9492,M,M,300.00,9.00,M,10.00,M,M,M
MOT,2019-02-24 01:55,-101.2803,48.2594,M,M,M,22.00,M,6.00,M,HZ,M
FAR,2019-02-24 01:55,-96.8111,46.9253,M,M,320.00,10.00,M,7.00,M,M,M
JMS,2019-02-24 01:55,-98.6800,46.9300,M,M,300.00,8.00,M,10.00,M,M,M
HEI,2019-02-24 01:55,-102.6560,46.0149,M,M,300.00,26.00,M,3.50,M,UP,M
BIS,2019-02-24 01:55,-100.7458,46.7727,M,M,310.00,16.00,M,10.00,21.00,M,M
46D,2019-02-24 01:55,-99.1513,47.4511,-13.00,-15.00,300.00,18.00,M,9.00,M,M,M
5H4,2019-02-24 01:55,-99.9317,47.7912,-16.00,-18.00,300.00,17.00,M,3.00,27.00,-SN,M
9D7,2019-02-24 01:55,-99.2364,48.4800,-17.00,-18.00,300.00,9.00,M,10.00,M,M,M
Y19,2019-02-24 01:55,-100.8944,46.7680,-13.00,-15.00,320.00,16.00,M,10.00,22.00,M,M
7L2,2019-02-24 01:55,-100.2456,46.2206,-15.00,-18.00,300.00,6.00,M,10.00,M,M,M
08D,2019-02-24 01:55,-102.4064,48.3008,-16.00,-17.00,310.00,24.00,M,1.00,32.00,BR,M
2D5,2019-02-24 01:55,-98.0799,46.1731,-13.00,-15.00,310.00,16.00,M,9.00,M,M,M
06D,2019-02-24 01:55,-99.6208,48.8844,-16.00,-18.00,330.00,13.00,M,10.00,M,M,M
D50,2019-02-24 01:55,-103.2973,48.9285,-17.00,-18.00,320.00,26.00,M,1.00,32.00,-SN,M
20U,2019-02-24 01:55,-103.9821,46.9252,-17.00,-19.00,300.00,14.00,M,10.00,M,M,M
D60,2019-02-24 01:55,-102.8974,48.3803,-17.00,-18.00,320.00,25.00,M,1.25,31.00,-SN,M
S25,2019-02-24 01:55,-103.2552,47.7966,-15.00,-18.00,310.00,14.00,M,10.00,23.00,M,M
BAC,2019-02-24 01:55,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
D55,2019-02-24 01:55,-98.3937,48.7531,-18.00,-18.00,310.00,12.00,M,5.00,M,BR,M
HZE,2019-02-24 01:55,-101.5810,47.2899,-15.00,-17.00,300.00,13.00,M,10.00,21.00,M,M
RUG,2019-02-24 01:55,-100.0243,48.3904,-17.00,-19.00,280.00,16.00,M,10.00,M,M,M
S32,2019-02-24 01:55,-98.1059,47.4228,-15.00,-16.00,300.00,8.00,M,6.00,M,BR,M
96D,2019-02-24 01:55,-97.9028,48.9406,-14.00,-14.00,310.00,4.00,M,10.00,M,M,M
GAF,2019-02-24 01:55,-97.3709,48.4047,-15.00,-16.00,280.00,8.00,M,5.00,M,BR,M
D57,2019-02-24 01:55,-101.8602,46.8128,-14.00,-18.00,320.00,21.00,M,4.00,M,HZ,M
2C8,2019-02-24 01:55,-97.6320,48.7837,-16.00,-17.00,310.00,5.00,M,6.00,M,BR,M
GWR,2019-02-24 01:55,-97.6435,46.2187,-11.00,-13.00,310.00,16.00,M,10.00,M,M,M
DIK,2019-02-24 01:56,-102.8019,46.7973,-15.61,-18.89,300.00,21.00,1022.40,1.50,31.00,UP,37.00
JMS,2019-02-24 01:56,-98.6800,46.9300,-13.89,-16.11,310.00,7.00,1015.30,10.00,M,M,M
MIB,2019-02-24 01:56,-101.3580,48.4158,-16.39,-19.22,310.00,21.00,M,9.00,M,M,M
DVL,2019-02-24 01:56,-98.9083,48.1146,-16.11,-18.28,300.00,15.00,1018.20,10.00,M,M,M
RDR,2019-02-24 01:56,-97.4012,47.9611,-13.50,-16.11,310.00,9.00,1014.40,10.00,M,M,M
JMS,2019-02-24 02:00,-98.6800,46.9300,M,M,310.00,6.00,M,10.00,M,M,M
MOT,2019-02-24 02:00,-101.2803,48.2594,M,M,M,23.00,M,5.00,M,HZ,M
DIK,2019-02-24 02:00,-102.8019,46.7973,M,M,300.00,21.00,M,2.00,M,UP,M
BIS,2019-02-24 02:00,-100.7458,46.7727,M,M,310.00,18.00,M,10.00,M,M,M
ISN,2019-02-24 02:00,-103.6366,48.1738,M,M,320.00,14.00,M,7.00,M,UP,M
GFK,2019-02-24 02:00,-97.1761,47.9492,M,M,290.00,8.00,M,10.00,M,M,M
FAR,2019-02-24 02:00,-96.8111,46.9253,M,M,320.00,11.00,M,7.00,M,M,M
DVL,2019-02-24 02:00,-98.9083,48.1146,M,M,300.00,17.00,M,10.00,M,M,M
HEI,2019-02-24 02:00,-102.6560,46.0149,M,M,300.00,27.00,M,4.00,M,UP,M
DIK,2019-02-24 02:05,-102.8019,46.7973,-15.61,-18.89,310.00,23.00,M,2.50,29.00,UP,29.00
GFK,2019-02-24 02:05,-97.1761,47.9492,M,M,300.00,7.00,M,10.00,M,M,M
MOT,2019-02-24 02:05,-101.2803,48.2594,M,M,280.00,22.00,M,4.00,M,HZ,M
FAR,2019-02-24 02:05,-96.8111,46.9253,M,M,320.00,11.00,M,7.00,M,M,M
JMS,2019-02-24 02:05,-98.6800,46.9300,M,M,300.00,8.00,M,10.00,M,M,M
ISN,2019-02-24 02:05,-103.6366,48.1738,M,M,320.00,11.00,M,7.00,M,UP,M
DVL,2019-02-24 02:05,-98.9083,48.1146,M,M,300.00,17.00,M,10.00,M,M,M
BIS,2019-02-24 02:05,-100.7458,46.7727,M,M,310.00,16.00,M,10.00,M,M,M
HEI,2019-02-24 02:05,-102.6560,46.0149,M,M,300.00,25.00,M,4.00,M,UP,M
HEI,2019-02-24 02:10,-102.6560,46.0149,-14.39,-17.22,310.00,24.00,M,4.00,M,UP,33.00
DIK,2019-02-24 02:10,-102.8019,46.7973,M,M,300.00,21.00,M,2.50,M,UP,M
BIS,2019-02-24 02:10,-100.7458,46.7727,M,M,320.00,19.00,M,8.00,M,-SN,M
MOT,2019-02-24 02:10,-101.2803,48.2594,M,M,290.00,21.00,M,4.00,M,HZ,M
JMS,2019-02-24 02:10,-98.6800,46.9300,M,M,300.00,7.00,M,10.00,M,M,M
DVL,2019-02-24 02:10,-98.9083,48.1146,M,M,300.00,17.00,M,10.00,M,M,M
BWP,2019-02-24 02:10,-96.6074,46.2441,-10.00,-12.00,330.00,10.00,M,10.00,M,M,M
ISN,2019-02-24 02:10,-103.6366,48.1738,-15.00,-18.89,320.00,14.00,M,6.00,24.00,HZ,M
FAR,2019-02-24 02:10,-96.8111,46.9253,M,M,320.00,12.00,M,7.00,M,M,M
GFK,2019-02-24 02:10,-97.1761,47.9492,M,M,300.00,7.00,M,10.00,M,M,M
BIS,2019-02-24 02:11,-100.7458,46.7727,-12.78,-16.11,320.00,20.00,M,8.00,30.00,-SN,30.00
MIB,2019-02-24 02:11,-101.3580,48.4158,M,M,310.00,21.00,M,7.00,M,M,M
ISN,2019-02-24 02:15,-103.6366,48.1738,M,M,320.00,18.00,M,5.00,M,UP,M
MOT,2019-02-24 02:15,-101.2803,48.2594,M,M,290.00,21.00,M,4.00,M,HZ,M
DIK,2019-02-24 02:15,-102.8019,46.7973,M,M,300.00,21.00,M,2.50,M,UP,M
DVL,2019-02-24 02:15,-98.9083,48.1146,M,M,300.00,17.00,M,10.00,M,M,M
HEI,2019-02-24 02:15,-102.6560,46.0149,M,M,310.00,21.00,M,4.00,M,UP,M
BIS,2019-02-24 02:15,-100.7458,46.7727,M,M,310.00,15.00,M,6.00,M,-SN,M
FAR,2019-02-24 02:15,-96.8111,46.9253,M,M,320.00,12.00,M,7.00,M,M,M
GFK,2019-02-24 02:15,-97.1761,47.9492,M,M,310.00,9.00,M,10.00,M,M,M
Y19,2019-02-24 02:15,-100.8944,46.7680,-14.00,-15.00,310.00,21.00,M,3.00,29.00,-SN,M
GWR,2019-02-24 02:15,-97.6435,46.2187,-11.00,-13.00,310.00,13.00,M,10.00,M,M,M
7L2,2019-02-24 02:15,-100.2456,46.2206,-14.00,-18.00,320.00,11.00,M,10.00,M,M,M
2D5,2019-02-24 02:15,-98.0799,46.1731,-13.00,-15.00,310.00,17.00,M,8.00,M,M,M
9D7,2019-02-24 02:15,-99.2364,48.4800,-17.00,-18.00,280.00,10.00,M,10.00,M,M,M
06D,2019-02-24 02:15,-99.6208,48.8844,-16.00,-18.00,330.00,14.00,M,10.00,M,M,M
46D,2019-02-24 02:15,-99.1513,47.4511,-13.00,-15.00,310.00,19.00,M,6.00,25.00,BR,M
20U,2019-02-24 02:15,-103.9821,46.9252,-17.00,-20.00,300.00,14.00,M,10.00,M,M,M
08D,2019-02-24 02:15,-102.4064,48.3008,-16.00,-18.00,310.00,23.00,M,1.00,34.00,-SN,M
5H4,2019-02-24 02:15,-99.9317,47.7912,-16.00,-18.00,300.00,23.00,M,2.00,29.00,-SN,M
S25,2019-02-24 02:15,-103.2552,47.7966,-16.00,-19.00,310.00,12.00,M,10.00,M,M,M
D60,2019-02-24 02:15,-102.8974,48.3803,-17.00,-18.00,320.00,25.00,M,1.25,30.00,-SN,M
BAC,2019-02-24 02:15,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
D50,2019-02-24 02:15,-103.2973,48.9285,-17.00,-18.00,320.00,24.00,M,0.75,31.00,-SN,M
2C8,2019-02-24 02:15,-97.6320,48.7837,-17.00,-18.00,310.00,4.00,M,5.00,M,BR,M
HZE,2019-02-24 02:15,-101.5810,47.2899,-15.00,-17.00,300.00,13.00,M,10.00,M,M,M
D55,2019-02-24 02:15,-98.3937,48.7531,-16.00,-16.00,300.00,12.00,M,5.00,M,BR,M
RUG,2019-02-24 02:15,-100.0243,48.3904,-18.00,-19.00,280.00,18.00,M,8.00,M,M,M
S32,2019-02-24 02:15,-98.1059,47.4228,-14.00,-15.00,300.00,13.00,M,6.00,M,BR,M
96D,2019-02-24 02:15,-97.9028,48.9406,-16.00,-16.00,310.00,4.00,M,10.00,M,M,M
GAF,2019-02-24 02:15,-97.3709,48.4047,-15.00,-16.00,280.00,6.00,M,7.00,M,M,M
D57,2019-02-24 02:15,-101.8602,46.8128,-15.00,-18.00,310.00,25.00,M,2.00,30.00,HZ,M
JMS,2019-02-24 02:20,-98.6800,46.9300,M,M,320.00,8.00,M,10.00,M,M,M
FAR,2019-02-24 02:20,-96.8111,46.9253,M,M,320.00,14.00,M,7.00,M,M,M
DVL,2019-02-24 02:20,-98.9083,48.1146,M,M,300.00,16.00,M,10.00,M,M,M
MOT,2019-02-24 02:20,-101.2803,48.2594,M,M,M,22.00,M,4.00,M,HZ,M
ISN,2019-02-24 02:20,-103.6366,48.1738,M,M,330.00,16.00,M,4.00,M,UP,M
HEI,2019-02-24 02:20,-102.6560,46.0149,M,M,310.00,23.00,M,5.00,M,UP,M
DIK,2019-02-24 02:20,-102.8019,46.7973,M,M,300.00,21.00,M,2.50,M,HZ,M
BIS,2019-02-24 02:20,-100.7458,46.7727,M,M,310.00,22.00,M,5.00,M,-SN,M
GFK,2019-02-24 02:20,-97.1761,47.9492,M,M,310.00,10.00,M,10.00,M,M,M
MIB,2019-02-24 02:23,-101.3580,48.4158,M,M,310.00,23.00,M,6.00,M,BLSN,M
GFK,2019-02-24 02:25,-97.1761,47.9492,M,M,300.00,10.00,M,10.00,M,M,M
DIK,2019-02-24 02:25,-102.8019,46.7973,M,M,300.00,23.00,M,2.00,M,HZ,M
BIS,2019-02-24 02:25,-100.7458,46.7727,M,M,310.00,22.00,M,4.00,M,-SN,M
MOT,2019-02-24 02:25,-101.2803,48.2594,M,M,M,21.00,M,4.00,M,HZ,M
ISN,2019-02-24 02:25,-103.6366,48.1738,M,M,320.00,18.00,M,5.00,M,UP,M
JMS,2019-02-24 02:25,-98.6800,46.9300,M,M,320.00,8.00,M,10.00,M,M,M
HEI,2019-02-24 02:25,-102.6560,46.0149,M,M,310.00,22.00,M,6.00,M,UP,M
FAR,2019-02-24 02:25,-96.8111,46.9253,M,M,320.00,15.00,M,7.00,M,M,M
DIK,2019-02-24 02:29,-102.8019,46.7973,-16.11,-19.39,310.00,22.00,M,2.50,30.00,HZ,31.00
DVL,2019-02-24 02:30,-98.9083,48.1146,M,M,300.00,17.00,M,10.00,M,M,M
FAR,2019-02-24 02:30,-96.8111,46.9253,M,M,320.00,14.00,M,7.00,M,M,M
BIS,2019-02-24 02:30,-100.7458,46.7727,M,M,310.00,18.00,M,5.00,M,-SN,M
HEI,2019-02-24 02:30,-102.6560,46.0149,M,M,300.00,20.00,M,7.00,M,M,M
MOT,2019-02-24 02:30,-101.2803,48.2594,M,M,290.00,21.00,M,4.00,M,HZ,M
JMS,2019-02-24 02:30,-98.6800,46.9300,M,M,320.00,8.00,M,10.00,M,M,M
GFK,2019-02-24 02:30,-97.1761,47.9492,M,M,300.00,10.00,M,10.00,M,M,M
DIK,2019-02-24 02:30,-102.8019,46.7973,M,M,300.00,22.00,M,2.50,27.00,HZ,M
ISN,2019-02-24 02:30,-103.6366,48.1738,M,M,330.00,16.00,M,4.00,M,-SN,M
BWP,2019-02-24 02:30,-96.6074,46.2441,-10.00,-13.00,340.00,10.00,M,10.00,M,M,M
ISN,2019-02-24 02:35,-103.6366,48.1738,M,M,340.00,15.00,M,3.50,M,-SN,M
DVL,2019-02-24 02:35,-98.9083,48.1146,M,M,300.00,19.00,M,10.00,M,M,M
MOT,2019-02-24 02:35,-101.2803,48.2594,M,M,M,21.00,M,5.00,M,HZ,M
GFK,2019-02-24 02:35,-97.1761,47.9492,M,M,300.00,10.00,M,10.00,M,M,M
FAR,2019-02-24 02:35,-96.8111,46.9253,M,M,320.00,14.00,M,7.00,M,M,M
JMS,2019-02-24 02:35,-98.6800,46.9300,M,M,330.00,9.00,M,10.00,15.00,M,M
HEI,2019-02-24 02:35,-102.6560,46.0149,M,M,310.00,22.00,M,7.00,M,M,M
BIS,2019-02-24 02:35,-100.7458,46.7727,M,M,310.00,20.00,M,5.00,M,M,M
GAF,2019-02-24 02:35,-97.3709,48.4047,-16.00,-17.00,300.00,7.00,M,7.00,M,M,M
06D,2019-02-24 02:35,-99.6208,48.8844,-15.00,-17.00,330.00,16.00,M,10.00,M,M,M
GWR,2019-02-24 02:35,-97.6435,46.2187,-11.00,-13.00,310.00,14.00,M,10.00,20.00,M,M
5H4,2019-02-24 02:35,-99.9317,47.7912,-16.00,-18.00,290.00,23.00,M,2.50,31.00,-SN,M
Y19,2019-02-24 02:35,-100.8944,46.7680,-15.00,-16.00,310.00,20.00,M,5.00,27.00,BR,M
08D,2019-02-24 02:35,-102.4064,48.3008,-17.00,-19.00,310.00,23.00,M,1.00,31.00,BR,M
46D,2019-02-24 02:35,-99.1513,47.4511,-14.00,-16.00,300.00,21.00,M,5.00,M,BR,M
2D5,2019-02-24 02:35,-98.0799,46.1731,-13.00,-15.00,310.00,20.00,M,4.00,27.00,BR,M
S25,2019-02-24 02:35,-103.2552,47.7966,-16.00,-19.00,300.00,11.00,M,10.00,M,-SN,M
HZE,2019-02-24 02:35,-101.5810,47.2899,-15.00,-17.00,290.00,12.00,M,10.00,18.00,M,M
D55,2019-02-24 02:35,-98.3937,48.7531,-15.00,-15.00,310.00,14.00,M,7.00,M,M,M
2C8,2019-02-24 02:35,-97.6320,48.7837,-17.00,-18.00,300.00,6.00,M,5.00,M,BR,M
RUG,2019-02-24 02:35,-100.0243,48.3904,-18.00,-20.00,290.00,16.00,M,7.00,M,M,M
96D,2019-02-24 02:35,-97.9028,48.9406,-16.00,-16.00,300.00,4.00,M,10.00,M,-SN,M
S32,2019-02-24 02:35,-98.1059,47.4228,-14.00,-16.00,300.00,13.00,M,7.00,M,M,M
D57,2019-02-24 02:35,-101.8602,46.8128,-15.00,-19.00,310.00,24.00,M,2.00,31.00,HZ,M
MIB,2019-02-24 02:35,-101.3580,48.4158,M,M,310.00,21.00,M,7.00,M,M,M
7L2,2019-02-24 02:35,-100.2456,46.2206,-12.00,-16.00,310.00,15.00,M,10.00,M,M,M
20U,2019-02-24 02:35,-103.9821,46.9252,-17.00,-20.00,300.00,15.00,M,10.00,M,M,M
D60,2019-02-24 02:35,-102.8974,48.3803,-18.00,-19.00,320.00,24.00,M,1.25,34.00,-SN,M
D50,2019-02-24 02:35,-103.2973,48.9285,-17.00,-19.00,320.00,27.00,M,1.00,34.00,-SN,M
BAC,2019-02-24 02:35,-98.0180,46.9412,M,M,M,M,M,M,M,M,M
9D7,2019-02-24 02:35,-99.2364,48.4800,-17.00,-19.00,280.00,10.00,M,10.00,M,M,M
ISN,2019-02-24 02:36,-103.6366,48.1738,-15.61,-18.89,330.00,17.00,M,3.00,28.00,-SN,29.00
DVL,2019-02-24 02:40,-98.9083,48.1146,M,M,300.00,19.00,M,8.00,M,-SN,M
DIK,2019-02-24 02:40,-102.8019,46.7973,M,M,300.00,21.00,M,2.50,M,HZ,M
BIS,2019-02-24 02:40,-100.7458,46.7727,M,M,320.00,18.00,M,6.00,M,M,M
MOT,2019-02-24 02:40,-101.2803,48.2594,M,M,M,23.00,M,4.00,M,HZ,M
HEI,2019-02-24 02:40,-102.6560,46.0149,M,M,310.00,23.00,M,6.00,M,HZ,M
GFK,2019-02-24 02:40,-97.1761,47.9492,M,M,300.00,10.00,M,10.00,M,M,M
FAR,2019-02-24 02:40,-96.8111,46.9253,M,M,320.00,14.00,M,7.00,M,M,M
ISN,2019-02-24 02:40,-103.6366,48.1738,M,M,320.00,17.00,M,3.00,M,-SN,M
JMS,2019-02-24 02:40,-98.6800,46.9300,M,M,330.00,13.00,M,10.00,M,M,M
MIB,2019-02-24 02:41,-101.3580,48.4158,M,M,310.00,22.00,M,7.00,M,BLSN,M
DIK,2019-02-24 02:42,-102.8019,46.7973,-16.11,-19.39,300.00,22.00,M,2.50,M,HZ,31.00
JMS,2019-02-24 02:45,-98.6800,46.9300,M,M,320.00,15.00,M,10.00,M,M,M
ISN,2019-02-24 02:45,-103.6366,48.1738,M,M,330.00,13.00,M,4.00,M,-SN,M
MIB,2019-02-24 02:47,-101.3580,48.4158,M,M,310.00,21.00,M,6.00,M,BLSN,M
DIK,2019-02-24 02:49,-102.8019,46.7973,-16.11,-19.39,300.00,23.00,M,3.00,31.00,HZ,31.00
ISN,2019-02-24 02:50,-103.6366,48.1738,M,M,330.00,12.00,M,6.00,M,UP,M
GFK,2019-02-24 02:50,-97.1761,47.9492,M,M,300.00,10.00,M,10.00,M,M,M
HEI,2019-02-24 02:50,-102.6560,46.0149,M,M,310.00,24.00,M,6.00,32.00,HZ,M
DIK,2019-02-24 02:50,-102.8019,46.7973,M,M,300.00,22.00,M,3.00,M,HZ,M
DVL,2019-02-24 02:50,-98.9083,48.1146,M,M,300.00,18.00,M,8.00,M,-SN,M
FAR,2019-02-24 02:50,-96.8111,46.9253,M,M,320.00,14.00,M,7.00,M,M,M
BIS,2019-02-24 02:50,-100.7458,46.7727,M,M,310.00,17.00,M,7.00,30.00,-SN,M
MOT,2019-02-24 02:50,-101.2803,48.2594,M,M,290.00,20.00,M,4.00,M,HZ,M
BWP,2019-02-24 02:50,-96.6074,46.2441,-10.00,-13.00,330.00,11.00,M,10.00,M,M,M
ISN,2019-02-24 02:52,-103.6366,48.1738,-15.61,-19.39,330.00,15.00,1026.80,7.00,M,UP,30.00
N60,2019-02-24 02:52,-101.4394,47.6458,-16.11,-18.28,310.00,25.00,1021.10,M,32.00,M,34.00
BIS,2019-02-24 02:52,-100.7458,46.7727,-13.89,-17.22,310.00,20.00,1020.70,6.00,30.00,-SN,33.00
HEI,2019-02-24 02:53,-102.6560,46.0149,-15.61,-18.28,310.00,25.00,1023.70,5.00,34.00,HZ,34.00
FAR,2019-02-24 02:53,-96.8111,46.9253,-11.11,-13.89,320.00,14.00,1012.10,7.00,M,M,M
GFK,2019-02-24 02:53,-97.1761,47.9492,-15.00,-17.22,310.00,10.00,1013.50,10.00,M,M,M
MOT,2019-02-24 02:54,-101.2803,48.2594,-15.00,-18.28,290.00,22.00,1020.30,4.00,M,HZ,30.00
HEI,2019-02-24 02:55,-102.6560,46.0149,M,M,310.00,23.00,M,5.00,31.00,UP,M
GFK,2019-02-24 02:55,-97.1761,47.9492,M,M,310.00,10.00,M,10.00,M,M,M
FAR,2019-02-24 02:55,-96.8111,46.9253,M,M,320.00,14.00,M,7.00,M,M,M
ISN,2019-02-24 02:55,-103.6366,48.1738,M,M,320.00,18.00,M,7.00,M,UP,M
BIS,2019-02-24 02:55,-100.7458,46.7727,M,M,310.00,17.00,M,5.00,25.00,-SN,M
DVL,2019-02-24 02:55,-98.9083,48.1146,M,M,300.00,17.00,M,8.00,M,-SN,M
MOT,2019-02-24 02:55,-101.2803,48.2594,M,M,290.00,22.00,M,4.00,M,HZ,M
